,allmoge,allmän,annan,annorlunda,artikel,begrepp,byta,del,dela,delta,era,europa,finland,finne,finsk,folk,form,fred,fråga,förbi,förena,föreställning,författning,förra,förändring,gemensam,general,hertig,historia,inre,inrikes,jämförelse,kejsare,krig,kung,lag,land,makt,medborgare,medlem,modern,mynt,nation,olik,parlament,penning,regel,regent,regering,rike,riksdag,rättighet,samfund,sedel,skilja,språk,stat,ställning,stånd,stödja,swensk,tid,tidig,trakt,ämbetsman
nation,0.738251805305481,0.6634004712104797,0.4101080000400543,0.6499481201171875,0.7098637223243713,0.656992495059967,0.46197745203971863,0.5806772112846375,0.626867949962616,0.5344868898391724,0.5884103775024414,0.6890138387680054,0.39615362882614136,0.5622380375862122,0.5492861866950989,0.4653322398662567,0.669556200504303,0.37130770087242126,0.6133549809455872,0.42559006810188293,0.6784198880195618,0.7031030654907227,0.7599988579750061,0.5071473717689514,0.721278190612793,0.7322288155555725,0.46094194054603577,0.5566872358322144,0.5598103404045105,0.5721867680549622,0.47162795066833496,0.6671868562698364,0.6355713605880737,0.6059886813163757,0.4859335422515869,0.5526890158653259,0.40367740392684937,0.6547806859016418,0.6891399621963501,0.72866290807724,0.35894685983657837,0.2514660060405731,1.0000001192092896,0.6453163027763367,0.6644558310508728,0.4800946116447449,0.6275420188903809,0.6973586678504944,0.48852062225341797,0.6587173342704773,0.4772277772426605,0.6699609756469727,0.7463716864585876,0.3331761360168457,0.6100009679794312,0.4865296185016632,0.5940650105476379,0.6598124504089355,0.45927751064300537,0.5562927722930908,0.6821080446243286,0.41638532280921936,0.7011880874633789,0.21760086715221405,0.7511698007583618
olik,0.6778182983398438,0.5804886817932129,0.40643176436424255,0.6859486103057861,0.719111979007721,0.6531058549880981,0.41997820138931274,0.48613330721855164,0.6587998867034912,0.4713270962238312,0.6204966306686401,0.6789577603340149,0.2594963610172272,0.6276735067367554,0.4716191291809082,0.3184255361557007,0.7668095827102661,0.3640667796134949,0.5534197092056274,0.5714915990829468,0.7155365347862244,0.6711737513542175,0.6321690082550049,0.4744158685207367,0.7209051847457886,0.6965039968490601,0.45906683802604675,0.5320590734481812,0.5769916772842407,0.637811005115509,0.5064445734024048,0.7020429372787476,0.6389024257659912,0.5904430150985718,0.35226359963417053,0.4861435294151306,0.3341931700706482,0.6947757005691528,0.5221865773200989,0.6762282252311707,0.484358549118042,0.29169535636901855,0.6453163027763367,1.0,0.6411940455436707,0.5514570474624634,0.7031422853469849,0.6447959542274475,0.4766923189163208,0.5225166082382202,0.43580058217048645,0.5182849764823914,0.7039511799812317,0.3757491707801819,0.6878137588500977,0.34981897473335266,0.5772740244865417,0.7238460779190063,0.4061047434806824,0.7046290040016174,0.7198694944381714,0.3352285623550415,0.694778561592102,0.22872844338417053,0.5859246850013733
parlament,0.6079086661338806,0.5270370841026306,0.4723654091358185,0.712092936038971,0.873679518699646,0.9191165566444397,0.7999529242515564,0.5243938565254211,0.6005985140800476,0.6802160739898682,0.9110349416732788,0.6891037225723267,0.5380713939666748,0.6343343257904053,0.8223503232002258,0.4035598039627075,0.703203558921814,0.5412097573280334,0.7394256591796875,0.5907513499259949,0.6407687067985535,0.7781887650489807,0.6476039290428162,0.4788709282875061,0.7381709814071655,0.7333338856697083,0.5418751239776611,0.6513077020645142,0.5279423594474792,0.7564415335655212,0.6773828864097595,0.8820126056671143,0.7815467119216919,0.5475619435310364,0.5468113422393799,0.5095905065536499,0.41894325613975525,0.7965304255485535,0.5642827749252319,0.8982241749763489,0.5882153511047363,0.46894049644470215,0.6644558310508728,0.6411940455436707,0.9999999403953552,0.567997395992279,0.8386716842651367,0.8184847831726074,0.4733157157897949,0.4642358124256134,0.5796914100646973,0.6409345865249634,0.8158166408538818,0.4715709388256073,0.8498315215110779,0.4985126554965973,0.5946929454803467,0.7774482369422913,0.5049077272415161,0.7797995805740356,0.8185387253761292,0.41271498799324036,0.837397575378418,0.6089584827423096,0.6700555682182312
penning,0.5349883437156677,0.5092946290969849,0.42853936553001404,0.5542953610420227,0.5970103144645691,0.6311957240104675,0.5278010964393616,0.44227710366249084,0.5199503302574158,0.4896586835384369,0.5658549070358276,0.4889815151691437,0.2946465015411377,0.4556073546409607,0.4317074716091156,0.30110445618629456,0.539698600769043,0.3765784502029419,0.4724440276622772,0.444313645362854,0.5631503462791443,0.5221770405769348,0.6217126250267029,0.45160460472106934,0.6124946475028992,0.5613285899162292,0.288724422454834,0.2550162076950073,0.440611869096756,0.4086054861545563,0.44716084003448486,0.5787217617034912,0.45796269178390503,0.46643906831741333,0.23176899552345276,0.4644199013710022,0.3132314085960388,0.4495399296283722,0.5170149803161621,0.5410134792327881,0.4404821991920471,0.4689038097858429,0.4800946116447449,0.5514570474624634,0.567997395992279,1.0,0.5850486159324646,0.4603894054889679,0.40898793935775757,0.454757422208786,0.3903989791870117,0.5929309725761414,0.5370386838912964,0.5884803533554077,0.5373407602310181,0.30812695622444153,0.6724652051925659,0.5310232639312744,0.33105409145355225,0.5051614046096802,0.5025907754898071,0.2710006535053253,0.5414626002311707,0.38619381189346313,0.5667378902435303
regel,0.6296204924583435,0.5694878697395325,0.4310702383518219,0.7626113891601562,0.8397411108016968,0.8824054002761841,0.7123040556907654,0.46304020285606384,0.6582439541816711,0.5619006752967834,0.8439809679985046,0.6906254887580872,0.35149142146110535,0.5845150351524353,0.7009555697441101,0.45958489179611206,0.731272280216217,0.5013406276702881,0.7193841338157654,0.6998091340065002,0.6984496116638184,0.7718233466148376,0.6708177328109741,0.48744848370552063,0.7231277227401733,0.7254416346549988,0.44512248039245605,0.6259303689002991,0.5046815872192383,0.7506881356239319,0.5715730786323547,0.8889783620834351,0.7717287540435791,0.6005381345748901,0.612543523311615,0.617999792098999,0.37367120385169983,0.8308162689208984,0.5677216649055481,0.8641564249992371,0.5146002173423767,0.4947322607040405,0.6275420188903809,0.7031422853469849,0.8386716842651367,0.5850486159324646,1.0,0.8200770616531372,0.5883550643920898,0.4782637655735016,0.48582711815834045,0.5767667293548584,0.7848897576332092,0.5475901961326599,0.8203598260879517,0.33506694436073303,0.6931426525115967,0.7707343101501465,0.37261897325515747,0.7601915001869202,0.6997639536857605,0.5295754671096802,0.8620534539222717,0.5481941103935242,0.6460388898849487
regent,0.6017618179321289,0.5549083352088928,0.3860214054584503,0.7801437973976135,0.8027818202972412,0.8239806890487671,0.6274687647819519,0.46529650688171387,0.6950291395187378,0.5534547567367554,0.8081952929496765,0.6855062246322632,0.4031721353530884,0.6010261178016663,0.6795119643211365,0.43911418318748474,0.6596624255180359,0.5030263662338257,0.6729677319526672,0.57437664270401,0.6622308492660522,0.767483115196228,0.6576197743415833,0.4532444477081299,0.6845207214355469,0.6821005344390869,0.4885270595550537,0.6474171280860901,0.49079301953315735,0.7347084283828735,0.49801015853881836,0.7940089106559753,0.7842435836791992,0.5478730797767639,0.7209228277206421,0.5653638243675232,0.36469584703445435,0.8183267712593079,0.5675246715545654,0.8650621175765991,0.4411812424659729,0.4258882701396942,0.6973586678504944,0.6447959542274475,0.8184847831726074,0.4603894054889679,0.8200770616531372,1.0,0.44876402616500854,0.4522719383239746,0.4897123873233795,0.5466746687889099,0.778712809085846,0.3421362340450287,0.7814397215843201,0.2648520767688751,0.5915709733963013,0.6646222472190857,0.40875792503356934,0.6770681738853455,0.7705990076065063,0.41320791840553284,0.8280885815620422,0.4040713608264923,0.7068540453910828
regering,0.48933297395706177,0.4281419813632965,0.3481298089027405,0.4263736605644226,0.5759085416793823,0.48022857308387756,0.4474777579307556,0.3754100203514099,0.5303913354873657,0.4068032503128052,0.5043160319328308,0.5164982080459595,0.24328364431858063,0.547961950302124,0.5242412686347961,0.39320436120033264,0.5527765154838562,0.6411424875259399,0.4459516406059265,0.5765281915664673,0.5357524156570435,0.5051812529563904,0.5317091941833496,0.39764106273651123,0.5422754287719727,0.5833293795585632,0.4185938537120819,0.46308404207229614,0.39316385984420776,0.6062409281730652,0.35843634605407715,0.6472692489624023,0.4689834415912628,0.5758408904075623,0.5357321500778198,0.48386067152023315,0.35005778074264526,0.5970702171325684,0.3395741283893585,0.5482891201972961,0.28711095452308655,0.36464923620224,0.48852062225341797,0.4766923189163208,0.4733157157897949,0.40898793935775757,0.5883550643920898,0.44876402616500854,1.0,0.4754108488559723,0.42037442326545715,0.42527857422828674,0.4603123962879181,0.3822523355484009,0.493386834859848,0.20499387383460999,0.42221441864967346,0.47702622413635254,0.32889026403427124,0.5074767470359802,0.43977198004722595,0.34480008482933044,0.5723403692245483,0.4924686551094055,0.4906644821166992
rike,0.5904310345649719,0.6089242100715637,0.33312666416168213,0.47264528274536133,0.5660437941551208,0.4412008225917816,0.2936401665210724,0.49195489287376404,0.5192240476608276,0.44220396876335144,0.4906810522079468,0.6392665505409241,0.26578614115715027,0.37794527411460876,0.3527493178844452,0.35608524084091187,0.517387330532074,0.4039912819862366,0.44312891364097595,0.3072829246520996,0.5452925562858582,0.500441312789917,0.67169588804245,0.3598046600818634,0.6093257069587708,0.6389966607093811,0.34272581338882446,0.3530332148075104,0.4946940243244171,0.5606385469436646,0.4234881103038788,0.5194087624549866,0.5048109292984009,0.5709093809127808,0.46264663338661194,0.5050484538078308,0.4653427302837372,0.5306000113487244,0.5437914729118347,0.5199352502822876,0.24885347485542297,0.2427133470773697,0.6587173342704773,0.5225166082382202,0.4642358124256134,0.454757422208786,0.4782637655735016,0.4522719383239746,0.4754108488559723,1.0,0.5007350444793701,0.6610044240951538,0.5811405777931213,0.3187852203845978,0.4353494942188263,0.26986655592918396,0.5298477411270142,0.5972792506217957,0.49106070399284363,0.41848111152648926,0.4110363721847534,0.4044243395328522,0.5786751508712769,0.26592567563056946,0.5368828177452087
riksdag,0.4708785116672516,0.4790809750556946,0.14375488460063934,0.38607057929039,0.582780659198761,0.5174453258514404,0.34546276926994324,0.373855859041214,0.3671145737171173,0.481064110994339,0.4930194020271301,0.6083013415336609,0.4259810745716095,0.4498055577278137,0.5418867468833923,0.19265685975551605,0.42235878109931946,0.5274304151535034,0.47147336602211,0.5158940553665161,0.39623865485191345,0.5138006806373596,0.510169267654419,0.42473894357681274,0.5266891121864319,0.48962584137916565,0.4539417624473572,0.37359511852264404,0.5034919381141663,0.45586854219436646,0.5589298605918884,0.5779089331626892,0.503617525100708,0.6256147623062134,0.3468831479549408,0.3839327394962311,0.3120906949043274,0.4912729859352112,0.3820602297782898,0.584799587726593,0.2998209297657013,0.21967743337154388,0.4772277772426605,0.43580058217048645,0.5796914100646973,0.3903989791870117,0.48582711815834045,0.4897123873233795,0.42037442326545715,0.5007350444793701,1.0,0.4388934075832367,0.5147039294242859,0.24569348990917206,0.5107078552246094,0.2856190800666809,0.36163583397865295,0.5910786390304565,0.552160382270813,0.4806702733039856,0.5208184719085693,0.4332701563835144,0.5783820152282715,0.5026630163192749,0.43543219566345215
rättighet,0.5694478750228882,0.6113685965538025,0.4615413546562195,0.5641608238220215,0.6712021231651306,0.5907912254333496,0.4994810223579407,0.47626355290412903,0.5959882140159607,0.5127753019332886,0.6051076054573059,0.5009687542915344,0.2467457801103592,0.448626309633255,0.4314820170402527,0.29289963841438293,0.5759718418121338,0.41737061738967896,0.5859188437461853,0.3349798917770386,0.5965831279754639,0.6032190918922424,0.7335417866706848,0.5199500322341919,0.7107855081558228,0.6950016617774963,0.35376882553100586,0.4065834581851959,0.44743940234184265,0.5169588923454285,0.43656226992607117,0.6036006808280945,0.5215608477592468,0.4640379250049591,0.3799397051334381,0.5785249471664429,0.37443065643310547,0.6253345608711243,0.5964674949645996,0.6295319199562073,0.35466402769088745,0.273580402135849,0.6699609756469727,0.5182849764823914,0.6409345865249634,0.5929309725761414,0.5767667293548584,0.5466746687889099,0.42527857422828674,0.6610044240951538,0.4388934075832367,1.0,0.668388307094574,0.44125720858573914,0.5777812600135803,0.33288800716400146,0.5950444936752319,0.6148627996444702,0.44487473368644714,0.5172820687294006,0.5261131525039673,0.36751633882522583,0.6075378656387329,0.30493077635765076,0.6171272397041321
samfund,0.7008026838302612,0.6327806115150452,0.40440136194229126,0.7407777309417725,0.8348255157470703,0.7778714299201965,0.6161631345748901,0.5850126147270203,0.6827901601791382,0.6724395751953125,0.7723737359046936,0.7190297842025757,0.303379625082016,0.5438730120658875,0.6437090635299683,0.35898295044898987,0.7260211706161499,0.5074568390846252,0.6994596719741821,0.5638746023178101,0.6778517961502075,0.7704025506973267,0.7123339176177979,0.42091676592826843,0.7703917622566223,0.7314820289611816,0.45506229996681213,0.6593990921974182,0.6298526525497437,0.7018350958824158,0.60075443983078,0.7617048621177673,0.7224106788635254,0.5673937201499939,0.5054211616516113,0.5599656701087952,0.3792906105518341,0.7751450538635254,0.6040816307067871,0.8450373411178589,0.4168497920036316,0.3751490116119385,0.7463716864585876,0.7039511799812317,0.8158166408538818,0.5370386838912964,0.7848897576332092,0.778712809085846,0.4603123962879181,0.5811405777931213,0.5147039294242859,0.668388307094574,1.0,0.4552193582057953,0.7120599150657654,0.36291640996932983,0.5985531210899353,0.8024632930755615,0.4631737768650055,0.6855885982513428,0.6890290379524231,0.44381508231163025,0.7575045824050903,0.3768680989742279,0.7171052694320679
sedel,0.3724249601364136,0.30289217829704285,0.25515568256378174,0.3661670684814453,0.4677176773548126,0.5278590321540833,0.4161863923072815,0.3613036870956421,0.2989484369754791,0.36243191361427307,0.5427388548851013,0.3989730477333069,0.27508544921875,0.2605452239513397,0.45962953567504883,0.17263278365135193,0.4453941285610199,0.3504882752895355,0.3486173748970032,0.3454776704311371,0.38738584518432617,0.34307533502578735,0.3868524730205536,0.38651707768440247,0.4679250717163086,0.43719813227653503,0.38820311427116394,0.34443825483322144,0.4903833270072937,0.349009245634079,0.34210914373397827,0.5207110643386841,0.35429972410202026,0.25126102566719055,0.19162963330745697,0.4223814904689789,0.12979716062545776,0.31799307465553284,0.3240762948989868,0.47097817063331604,0.33009418845176697,0.5176564455032349,0.3331761360168457,0.3757491707801819,0.4715709388256073,0.5884803533554077,0.5475901961326599,0.3421362340450287,0.3822523355484009,0.3187852203845978,0.24569348990917206,0.44125720858573914,0.4552193582057953,1.0,0.45925086736679077,0.19022132456302643,0.5006920695304871,0.43908417224884033,0.324879914522171,0.3791167736053467,0.39534226059913635,0.24344417452812195,0.40915536880493164,0.3798828125,0.38201773166656494
skilja,0.6542791724205017,0.48951125144958496,0.4316190779209137,0.7391877174377441,0.8153073787689209,0.8315421342849731,0.6779177784919739,0.44513505697250366,0.6809157133102417,0.542137861251831,0.8466116189956665,0.6627205610275269,0.5429700613021851,0.6325889825820923,0.7034051418304443,0.3586156964302063,0.6829953789710999,0.5210085511207581,0.7407074570655823,0.6751969456672668,0.7445756793022156,0.7659529447555542,0.6576141119003296,0.5155823826789856,0.6924007534980774,0.6817106604576111,0.5338397026062012,0.6354697942733765,0.49490517377853394,0.7389254570007324,0.578144907951355,0.8187814354896545,0.7723272442817688,0.6017428636550903,0.5672796964645386,0.4987877905368805,0.4665188193321228,0.7768273949623108,0.5288192629814148,0.8332897424697876,0.5366835594177246,0.44705861806869507,0.6100009679794312,0.6878137588500977,0.8498315215110779,0.5373407602310181,0.8203598260879517,0.7814397215843201,0.493386834859848,0.4353494942188263,0.5107078552246094,0.5777812600135803,0.7120599150657654,0.45925086736679077,1.0,0.37716418504714966,0.6474796533584595,0.7329291701316833,0.44046998023986816,0.722055971622467,0.7621082663536072,0.4181443154811859,0.8090903759002686,0.5291063785552979,0.6456736326217651
språk,0.3556188642978668,0.33058929443359375,0.33798858523368835,0.2616642415523529,0.4832756519317627,0.4771438539028168,0.38355809450149536,0.2749089300632477,0.21393053233623505,0.3144318759441376,0.3811171054840088,0.3009965717792511,0.546234130859375,0.4766596257686615,0.6026843190193176,0.3149353265762329,0.4027770757675171,0.14342434704303741,0.36048775911331177,0.20252734422683716,0.3312534689903259,0.3807791769504547,0.3712625503540039,0.23542629182338715,0.2972014844417572,0.5071862936019897,0.22712206840515137,0.19253386557102203,0.3413287401199341,0.3673474192619324,0.5180371999740601,0.42187976837158203,0.2905365228652954,0.3033210337162018,0.07327713072299957,0.185707688331604,0.3858436346054077,0.3112354874610901,0.3501685857772827,0.4603940546512604,0.4476982057094574,0.1378023773431778,0.4865296185016632,0.34981897473335266,0.4985126554965973,0.30812695622444153,0.33506694436073303,0.2648520767688751,0.20499387383460999,0.26986655592918396,0.2856190800666809,0.33288800716400146,0.36291640996932983,0.19022132456302643,0.37716418504714966,1.0,0.23380699753761292,0.4064919352531433,0.23492994904518127,0.48888394236564636,0.4598824381828308,0.19981244206428528,0.3571853041648865,0.42836037278175354,0.3657752275466919
stat,0.6131747364997864,0.5609763860702515,0.3119519054889679,0.574159562587738,0.6758908033370972,0.6784815192222595,0.6001346707344055,0.44690030813217163,0.6544994711875916,0.5024780631065369,0.6472524404525757,0.5416541695594788,0.31181636452674866,0.4522465467453003,0.4588300585746765,0.3911013901233673,0.6006916761398315,0.38839492201805115,0.5076448321342468,0.5279383659362793,0.6184098124504089,0.5557345747947693,0.6567140817642212,0.4010597765445709,0.6471312642097473,0.6672503352165222,0.29405105113983154,0.46042394638061523,0.4157068729400635,0.5517879724502563,0.4377044439315796,0.6689806580543518,0.5891018509864807,0.4901353418827057,0.48397454619407654,0.5217029452323914,0.43070003390312195,0.5566731095314026,0.55968177318573,0.6524597406387329,0.45342978835105896,0.5219841599464417,0.5940650105476379,0.5772740244865417,0.5946929454803467,0.6724652051925659,0.6931426525115967,0.5915709733963013,0.42221441864967346,0.5298477411270142,0.36163583397865295,0.5950444936752319,0.5985531210899353,0.5006920695304871,0.6474796533584595,0.23380699753761292,1.0,0.5960713624954224,0.3548121750354767,0.5132419466972351,0.5273547768592834,0.38503527641296387,0.7043203711509705,0.3411444425582886,0.6239278316497803
ställning,0.7021659016609192,0.6266524195671082,0.37821274995803833,0.6681238412857056,0.799039363861084,0.757119357585907,0.6109657287597656,0.5287824273109436,0.6465922594070435,0.588392436504364,0.7628763914108276,0.7457874417304993,0.3738369941711426,0.5851126313209534,0.626985490322113,0.36325401067733765,0.7094590663909912,0.5021345019340515,0.63331139087677,0.6428637504577637,0.7148726582527161,0.6891489624977112,0.7072790861129761,0.5232402682304382,0.7739011645317078,0.7222941517829895,0.44600850343704224,0.5584942102432251,0.568332850933075,0.6636383533477783,0.6199575066566467,0.7748238444328308,0.6924827098846436,0.5937620401382446,0.431580126285553,0.5444270372390747,0.3673292100429535,0.7172272205352783,0.5100545883178711,0.7872589826583862,0.5515515208244324,0.3300509750843048,0.6598124504089355,0.7238460779190063,0.7774482369422913,0.5310232639312744,0.7707343101501465,0.6646222472190857,0.47702622413635254,0.5972792506217957,0.5910786390304565,0.6148627996444702,0.8024632930755615,0.43908417224884033,0.7329291701316833,0.4064919352531433,0.5960713624954224,0.9999999403953552,0.4767092168331146,0.6848440170288086,0.6235780715942383,0.48440730571746826,0.7488062381744385,0.5257043242454529,0.6305063962936401
stånd,0.29655393958091736,0.462961882352829,0.16119305789470673,0.2800770699977875,0.4646748900413513,0.4487183392047882,0.3779368996620178,0.32608604431152344,0.3634696304798126,0.4867580533027649,0.45772165060043335,0.5274406671524048,0.38932305574417114,0.34903767704963684,0.4029492139816284,0.12652841210365295,0.45865094661712646,0.4355844557285309,0.41871264576911926,0.2890090048313141,0.4117193818092346,0.4902632534503937,0.5365964770317078,0.33307111263275146,0.4842555820941925,0.5026260018348694,0.4877147376537323,0.3842933773994446,0.39482343196868896,0.3813684284687042,0.5195125937461853,0.5026242733001709,0.4657542407512665,0.4970695376396179,0.3388296961784363,0.3110925853252411,0.3067035377025604,0.42409321665763855,0.4088066816329956,0.4672867953777313,0.2920666038990021,0.2116849720478058,0.45927751064300537,0.4061047434806824,0.5049077272415161,0.33105409145355225,0.37261897325515747,0.40875792503356934,0.32889026403427124,0.49106070399284363,0.552160382270813,0.44487473368644714,0.4631737768650055,0.324879914522171,0.44046998023986816,0.23492994904518127,0.3548121750354767,0.4767092168331146,1.0,0.39667990803718567,0.5305927395820618,0.241737961769104,0.5023441314697266,0.2573572099208832,0.4970318377017975
stödja,0.5534572601318359,0.4240904748439789,0.439253032207489,0.5768592357635498,0.8310319781303406,0.7810786366462708,0.603519082069397,0.40255874395370483,0.5662655234336853,0.5086060166358948,0.7539766430854797,0.6352562308311462,0.39617934823036194,0.6217444539070129,0.709300696849823,0.3597260117530823,0.7891680002212524,0.5230348706245422,0.5483537912368774,0.5906631946563721,0.6804345846176147,0.6517189145088196,0.5628196597099304,0.45607516169548035,0.7029524445533752,0.7384427189826965,0.44080010056495667,0.6126074194908142,0.6182514429092407,0.7665798664093018,0.6077129244804382,0.7990432977676392,0.6237378120422363,0.5546994209289551,0.5064650774002075,0.432134211063385,0.2986568212509155,0.7312586307525635,0.44531574845314026,0.738914430141449,0.6534736156463623,0.455324649810791,0.5562927722930908,0.7046290040016174,0.7797995805740356,0.5051614046096802,0.7601915001869202,0.6770681738853455,0.5074767470359802,0.41848111152648926,0.4806702733039856,0.5172820687294006,0.6855885982513428,0.3791167736053467,0.722055971622467,0.48888394236564636,0.5132419466972351,0.6848440170288086,0.39667990803718567,1.0,0.7532806992530823,0.4417066276073456,0.7463565468788147,0.573052167892456,0.5129091739654541
swensk,0.5867669582366943,0.4783591330051422,0.3615841567516327,0.6018373966217041,0.7765212059020996,0.7738218307495117,0.587792694568634,0.525640606880188,0.5766451954841614,0.5268567800521851,0.7419402599334717,0.6851997971534729,0.5043544173240662,0.6895107626914978,0.7243760228157043,0.30118054151535034,0.7200279235839844,0.47006499767303467,0.6463155150413513,0.48813408613204956,0.636640191078186,0.6811749935150146,0.5773707032203674,0.4700976610183716,0.6614057421684265,0.7056897878646851,0.5540124773979187,0.605543851852417,0.6216706037521362,0.6803314685821533,0.6016726493835449,0.7660373449325562,0.6671742796897888,0.5131371021270752,0.47377809882164,0.40761980414390564,0.3820614218711853,0.6943701505661011,0.5464029312133789,0.7870482206344604,0.6257534027099609,0.39041444659233093,0.6821080446243286,0.7198694944381714,0.8185387253761292,0.5025907754898071,0.6997639536857605,0.7705990076065063,0.43977198004722595,0.4110363721847534,0.5208184719085693,0.5261131525039673,0.6890290379524231,0.39534226059913635,0.7621082663536072,0.4598824381828308,0.5273547768592834,0.6235780715942383,0.5305927395820618,0.7532806992530823,1.0,0.28441476821899414,0.7220837473869324,0.3907361626625061,0.6818844079971313
tid,0.4137675166130066,0.4931448698043823,0.2424931526184082,0.36725565791130066,0.4446117877960205,0.4400532841682434,0.3451991677284241,0.316017746925354,0.3256578743457794,0.32774072885513306,0.38695433735847473,0.43382248282432556,0.2674950957298279,0.338087797164917,0.3364700675010681,0.310150146484375,0.3787577152252197,0.3584335744380951,0.33884066343307495,0.3707919716835022,0.4434698522090912,0.3697405457496643,0.4503668248653412,0.32232943177223206,0.4462309181690216,0.4452279508113861,0.26586711406707764,0.4164419174194336,0.31614983081817627,0.39674702286720276,0.34536343812942505,0.4671350121498108,0.38797861337661743,0.4227902293205261,0.3700603246688843,0.3754470944404602,0.2070290595293045,0.43369296193122864,0.38422027230262756,0.48147302865982056,0.25618281960487366,0.21093840897083282,0.41638532280921936,0.3352285623550415,0.41271498799324036,0.2710006535053253,0.5295754671096802,0.41320791840553284,0.34480008482933044,0.4044243395328522,0.4332701563835144,0.36751633882522583,0.44381508231163025,0.24344417452812195,0.4181443154811859,0.19981244206428528,0.38503527641296387,0.48440730571746826,0.241737961769104,0.4417066276073456,0.28441476821899414,1.0,0.4872274696826935,0.34421131014823914,0.4215232729911804
tidig,0.6853750944137573,0.6357071399688721,0.3715653717517853,0.7142994403839111,0.8516953587532043,0.8361523747444153,0.7151035070419312,0.44446662068367004,0.6788713335990906,0.6345447301864624,0.845170259475708,0.7258188724517822,0.4044657349586487,0.645579993724823,0.7096560597419739,0.45191729068756104,0.7054781913757324,0.5723123550415039,0.66456538438797,0.6331288814544678,0.707965612411499,0.8017238974571228,0.7615922093391418,0.5220645666122437,0.727821946144104,0.793139636516571,0.5118589997291565,0.6365129947662354,0.5101160407066345,0.7712852954864502,0.6191508769989014,0.8670583963394165,0.7949101328849792,0.7140982151031494,0.727465808391571,0.6033629775047302,0.42867356538772583,0.8475919365882874,0.5635943412780762,0.8622373342514038,0.5117869973182678,0.5053254961967468,0.7011880874633789,0.694778561592102,0.837397575378418,0.5414626002311707,0.8620534539222717,0.8280885815620422,0.5723403692245483,0.5786751508712769,0.5783820152282715,0.6075378656387329,0.7575045824050903,0.40915536880493164,0.8090903759002686,0.3571853041648865,0.7043203711509705,0.7488062381744385,0.5023441314697266,0.7463565468788147,0.7220837473869324,0.4872274696826935,1.0,0.5050641894340515,0.6897695660591125
trakt,0.37446367740631104,0.2572929561138153,0.3030632734298706,0.2666638195514679,0.6007404923439026,0.5992292761802673,0.6194597482681274,0.2698025703430176,0.35379642248153687,0.4383128583431244,0.6191897988319397,0.37722542881965637,0.5908408164978027,0.48340705037117004,0.7661721110343933,0.3595178723335266,0.4357336461544037,0.5939952731132507,0.39217889308929443,0.530748724937439,0.35126757621765137,0.388193279504776,0.33622321486473083,0.29754698276519775,0.4173934757709503,0.5004898309707642,0.3033995032310486,0.29537153244018555,0.30053016543388367,0.5360841751098633,0.5489262342453003,0.6357917189598083,0.40576356649398804,0.39263471961021423,0.3889636695384979,0.24898500740528107,0.393848180770874,0.39070093631744385,0.20522311329841614,0.5396588444709778,0.5595937371253967,0.4587639272212982,0.21760086715221405,0.22872844338417053,0.6089584827423096,0.38619381189346313,0.5481941103935242,0.4040713608264923,0.4924686551094055,0.26592567563056946,0.5026630163192749,0.30493077635765076,0.3768680989742279,0.3798828125,0.5291063785552979,0.42836037278175354,0.3411444425582886,0.5257043242454529,0.2573572099208832,0.573052167892456,0.3907361626625061,0.34421131014823914,0.5050641894340515,1.0,0.2907116115093231
ämbetsman,0.65574711561203,0.6359031796455383,0.36705562472343445,0.5779963731765747,0.6894857287406921,0.6690745949745178,0.5405763983726501,0.5054587125778198,0.6470122337341309,0.5577505230903625,0.6541562676429749,0.5740641355514526,0.332023948431015,0.5524809956550598,0.5466288924217224,0.44803333282470703,0.6250274777412415,0.3929294943809509,0.5856627225875854,0.3729398548603058,0.6790590286254883,0.6456607580184937,0.7593148350715637,0.47658348083496094,0.6769611835479736,0.7130311727523804,0.41566556692123413,0.5399689078330994,0.4265156090259552,0.5977831482887268,0.5047929883003235,0.6520677208900452,0.5847344398498535,0.5086278319358826,0.5130630135536194,0.5559132099151611,0.41499781608581543,0.6928947567939758,0.7284903526306152,0.725274384021759,0.35979872941970825,0.3340798318386078,0.7511698007583618,0.5859246850013733,0.6700555682182312,0.5667378902435303,0.6460388898849487,0.7068540453910828,0.4906644821166992,0.5368828177452087,0.43543219566345215,0.6171272397041321,0.7171052694320679,0.38201773166656494,0.6456736326217651,0.3657752275466919,0.6239278316497803,0.6305063962936401,0.4970318377017975,0.5129091739654541,0.6818844079971313,0.4215232729911804,0.6897695660591125,0.2907116115093231,1.0
